"Name","Event Type","Description","Contact URL","Booking URL","Contact Phone Number","Booking Phone Number","Venue Name","Address","County","Latitude","Longitude","Is Free To Visit","Price","Start Date","End Date","Start Time","End Time","Recurring Dates"
"Murder One International Crime Writing Festival","Festival","Featuring some of the most well-known and internationally renowned crime-writing stars, Murder One, Ireland’s International Crime Writing Festival, returns to Dublin from the 17th – 20th October 2024 for its 7th year with a whole host of not to be missed events, talks, masterclasses and workshops taking place in Dun Laoghaire’s landmark DLR Lexicon Library & Cultural Centre. 

Supported by the Arts Council and DLR Libraries, the festival will feature international crime writing talents including Andrea Mara, C.L. Taylor, B.A. Paris and Vaseem Khan, and opens with Peter James, who has sold over 23 million books worldwide.

Readers are advised to check with the organiser before relying on the details published here. ","https://murderone.ie/","https://www.eventbrite.ie/cc/murder-one-international-crime-writing-festival-2367799","00353872835382","","LexIcon Library and Cultural Centre","LexIcon Library and Cultural Centre, Queen's Rd, Dún Laoghaire, Dublin","Dublin","53.29294470000001","-6.1318425","No","12","18/10/2024","18/10/2024",,,"Yes"
"Murder One International Crime Writing Festival","Festival","Featuring some of the most well-known and internationally renowned crime-writing stars, Murder One, Ireland’s International Crime Writing Festival, returns to Dublin from the 17th – 20th October 2024 for its 7th year with a whole host of not to be missed events, talks, masterclasses and workshops taking place in Dun Laoghaire’s landmark DLR Lexicon Library & Cultural Centre. 

Supported by the Arts Council and DLR Libraries, the festival will feature international crime writing talents including Andrea Mara, C.L. Taylor, B.A. Paris and Vaseem Khan, and opens with Peter James, who has sold over 23 million books worldwide.

Readers are advised to check with the organiser before relying on the details published here. ","https://murderone.ie/","https://www.eventbrite.ie/cc/murder-one-international-crime-writing-festival-2367799","00353872835382","","LexIcon Library and Cultural Centre","LexIcon Library and Cultural Centre, Queen's Rd, Dún Laoghaire, Dublin","Dublin","53.29294470000001","-6.1318425","No","12","17/10/2024","17/10/2024",,,"Yes"
"Pooka Spooka","Event","Come and visit them at Causey Farm for Pooka Spooka. Explore the corn maze, visit the haunted house, ride the broomstick and see all their animals. 
Mineshaft Tunnels
I-Spy Train Ride
Tunnel of Terror
Corn Maze with Corn on the Cob
Tingo Bingo
Harvest Hall
Meet all the farm animals
Wigglehogs Halloween Challenge
Fortune Telling
Limb Throwing
Broomstick Ride
Mirror Maze

Suitable for families with children aged 2-12. 

€14 per ticket (both adults and children), Carers (with Card) €9
Children aged under 2 are free of charge

Readers are advised to check with the venue before relying on the details published here. ","https://www.causey.ie/halloween/","https://www.causey.ie/halloween/","00353469434135","00353469434135","Causey Farm","Causey Farm, Girley, Fordstown, Meath","Meath","53.66558829999999","-6.920328999999999","No","14","20/10/2024","20/10/2024",,,"Yes"
"Pooka Spooka","Event","Come and visit them at Causey Farm for Pooka Spooka. Explore the corn maze, visit the haunted house, ride the broomstick and see all their animals. 
Mineshaft Tunnels
I-Spy Train Ride
Tunnel of Terror
Corn Maze with Corn on the Cob
Tingo Bingo
Harvest Hall
Meet all the farm animals
Wigglehogs Halloween Challenge
Fortune Telling
Limb Throwing
Broomstick Ride
Mirror Maze

Suitable for families with children aged 2-12. 

€14 per ticket (both adults and children), Carers (with Card) €9
Children aged under 2 are free of charge

Readers are advised to check with the venue before relying on the details published here. ","https://www.causey.ie/halloween/","https://www.causey.ie/halloween/","00353469434135","00353469434135","Causey Farm","Causey Farm, Girley, Fordstown, Meath","Meath","53.66558829999999","-6.920328999999999","No","14","19/10/2024","19/10/2024",,,"Yes"
"Pooka Spooka","Event","Come and visit them at Causey Farm for Pooka Spooka. Explore the corn maze, visit the haunted house, ride the broomstick and see all their animals. 
Mineshaft Tunnels
I-Spy Train Ride
Tunnel of Terror
Corn Maze with Corn on the Cob
Tingo Bingo
Harvest Hall
Meet all the farm animals
Wigglehogs Halloween Challenge
Fortune Telling
Limb Throwing
Broomstick Ride
Mirror Maze

Suitable for families with children aged 2-12. 

€14 per ticket (both adults and children), Carers (with Card) €9
Children aged under 2 are free of charge

Readers are advised to check with the venue before relying on the details published here. ","https://www.causey.ie/halloween/","https://www.causey.ie/halloween/","00353469434135","00353469434135","Causey Farm","Causey Farm, Girley, Fordstown, Meath","Meath","53.66558829999999","-6.920328999999999","No","14","13/10/2024","13/10/2024",,,"Yes"
"IPMS Ireland National Scale Model Show","Event","The event will involve a scale model show, where hobbyists exhibit their plastic kit models, enter into competitions, attend demonstrations of techniques and buy from specialist traders.

There will be traders, club displays of models, a kitswop, a raffle of model kits and associated items and the Irish Nationals Model Competition. Entry to the show will be 5 euros, valid for the entire weekend, but children (under 14) will be free, with accompanying adult. In addition, all IPMS members, worldwide, will have free entry, with current membership card.

The competition is open to all modellers, but a small number of the special awards are limited to members of IPMS Ireland. There are specific competition classes for under 16 year olds.","https://www.facebook.com/events/767517681891788?acontext=%7B%22event_action_history%22%3A[%7B%22surface%22%3A%22group%22%7D%2C%7B%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22groups_highlight_units%22%7D]%2C%22ref_notif_type%22%3Anull%7D",,"00353872026863","","Lucan Spa Hotel Dublin","Lucan Spa Hotel Dublin, Junction 4A N4 Westbound, Cooldrinagh, Lucan, Dublin","Dublin","53.3558467","-6.4634757","No","5","05/10/2024","05/10/2024","13:10","14:00","Yes"
"Families in the Forest","Event","Families in the Forest is a nature-based event for children and their parents/guardians. With mindfulness activities, a scavenger hunt, games and a story, it's a great way to connect with nature and spend some time outdoors in a safe and fun way. 

Orlagh has almost thirteen years experience as a teacher, five of which she spent in environmental education. With a keen interest for all things natural, she will gently guide you and your family to get the most out of nature, while having fun at the same time.

Readers are advised to check with the organiser before relying on the details published here.","http://www.danuforestbathing.ie/upcoming-dates","https://www.danuforestbathing.ie/upcoming-dates/next-available-session-2mbzl-pyase-bbe5m-fwhkn-fwkrm","00353851631226","","Fernhill Park & Gardens","Fernhill Park & Gardens, Enniskerry Rd, Newtown Little, Dublin","Dublin","53.2590572","-6.2282979","No","15","12/10/2024","12/10/2024",,,"No"
"Music in Kilkenny presents Bach's Christmas Oratorio","Event","Irish Baroque Orchestra & Chorus - directed by Peter Whelan
J.S. Bach’s Christmas Oratorio BWV 248 

From the jubilant opening chorus ""Jauchzet, frohlocket"" to the serene and tender arias, every note of Bach's Christmas Oratorio celebrates the nativity story with reverence and exuberance. First performed for Christmas in 1734, the Christmas Oratorio comprises six cantatas, each intended for performance on a feast day in the Christmas period. 

The Irish Baroque Orchestra is proudly funded by Arts Council Ireland/An Chomhairle Ealaíon. The Christmas Oratorio performances are part of the IBO’s ambitious new Bach Cycle 2024 - 2026, made possible by the generous philanthropic support of an anonymous donor.

Courtesy of the Office of Public Works.","https://musicinkilkenny.org","https://musicinkilkenny.org","00353861777017","00353861777017","Kilkenny Castle","Kilkenny Castle, The Parade, Kilkenny","Kilkenny","52.6504632","-7.249297399999999","No","30","14/12/2024","14/12/2024",,,"No"
"Quiet Lights presents Aoife Ní Bhrían & Cormac McCarthy","Event","Quiet Lights are excited to present a brand new duo performance from two of Ireland’s most exciting artists. Both rooted in tradition and willing to push boundaries, this is a first listen to a body of new work that the duo will release and tour in 2025.

Cormac McCarthy is a pianist and composer from Cork, Ireland. His music is said to “defy categorisation”  (Lyric FM). Born in Dublin, to a family of musicians, Aoife Mairead Ní Bhriain has established herself as one of the most versatile musicians of her generation.

Readers are advised to check with the venue before relying on the details published here. ","https://triskelartscentre.ie/events/quiet-lights-presents-aoife-ni-bhrian-cormac-mccarthy/","https://triskelarts.ticketsolve.com/ticketbooth/shows/873649199","00353214272022","00353214272022","Triskel Arts Centre","Triskel Arts Centre, Tobin St, Centre, Cork","Cork","51.8973901","-8.4763464","No","25","22/11/2024","22/11/2024",,,"No"
"Bank Holiday Movie: Pixar's Coco","Event","Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colourful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.

Directed by Lee Unkrich (Toy Story 3) and co-directed by Adrian Molina (Monsters University), this dazzling and fun Pixar animation has deservedly picked up numerous awards internationally, including its recent Oscar wins for Best Animated Feature Film and Best Original Song.","https://siamsatire.com/event/bank-holiday-movie-pixars-coco/","https://siamsatire.ticketsolve.com/ticketbooth/shows/1173657285","00353667123055","00353667123055","Siamsa Tíre Theatre & Arts Centre","Tralee, Kerry","Kerry","52.2664","-9.708487900000002","No","9","28/10/2024","28/10/2024",,,"No"
"IPMS Ireland National Scale Model Show","Event","The event will involve a scale model show, where hobbyists exhibit their plastic kit models, enter into competitions, attend demonstrations of techniques and buy from specialist traders.

There will be traders, club displays of models, a kitswop, a raffle of model kits and associated items and the Irish Nationals Model Competition. Entry to the show will be 5 euros, valid for the entire weekend, but children (under 14) will be free, with accompanying adult. In addition, all IPMS members, worldwide, will have free entry, with current membership card.

The competition is open to all modellers, but a small number of the special awards are limited to members of IPMS Ireland. There are specific competition classes for under 16 year olds.","https://www.facebook.com/events/767517681891788?acontext=%7B%22event_action_history%22%3A[%7B%22surface%22%3A%22group%22%7D%2C%7B%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22groups_highlight_units%22%7D]%2C%22ref_notif_type%22%3Anull%7D",,"00353872026863","","Lucan Spa Hotel Dublin","Lucan Spa Hotel Dublin, Junction 4A N4 Westbound, Cooldrinagh, Lucan, Dublin","Dublin","53.3558467","-6.4634757","No","5","06/10/2024","06/10/2024","13:10","14:00","Yes"
"Music in Kilkenny presents Earls of Ormond","Event","The Earls of Ormond:
Caoimhe de Paor and Laoise O’Brien - recorders
Sarah Groser and Norah O’Leary - viols
Siobhan Armstrong - historical harps
Malcolm Proud - chamber organ 

This newly-formed ensemble brings together early music specialists with a wide range of performance experience who share a particular interest in consort repertoire from the sixteenth and seventeenth centuries. Their inaugural concert in Kilkenny Castle will explore repertoire from the early 1600s which would have formed part of the musical tapestry in the lives of the Butlers of Ormond.","https://www.musicinkilkenny.org/events/earls-of-ormond","https://www.musicinkilkenny.org/events/earls-of-ormond","00353861777017","00353861777017","The Parade Tower, Kilkenny Castle","Kilkenny Castle, The Parade, Kilkenny","Kilkenny","52.6504632","-7.249297399999999","No","20","17/11/2024","17/11/2024",,,"No"
"Music in Kilkenny presents New Dublin Voices","Event","Anselm McDonnell - The Mother of God
Áine Mallon - When You are Old
David Coonan - New work
Laura Hawley - The White Bird
Roxanna Panufnik - Elemental Powers
Jonathan Nangle - O Curlew
Jaakko Mäntyjärvi - The Stolen Child
Seán Doherty - An Irish Airman Foresees His Death
Mark Armstrong - Down by the Salley Gardens
 
The choir has given the world premieres of over 80 works, leading the way in the performance and dissemination of Irish choral music both in Ireland and abroad. In 2024 New Dublin Voices celebrates the beautiful and wide-ranging poetry of Yeats and looks forward to making its Music in Kilkenny debut when it will perform interpretations of Yeats by composers from all over the world.

St Mary's Cathedral at 15:00 (please note starting time).","https://www.musicinkilkenny.org/events/new-dublin-voices","https://www.musicinkilkenny.org/events/new-dublin-voices","00353861777017","00353861777017","St. Mary's Cathedral","St. Mary's Cathedral, James's St, Gardens, Kilkenny","Kilkenny","52.6524653","-7.256931000000001","No","20","13/10/2024","13/10/2024",,,"No"
"The Vanbrugh & Friends","Event","The Vanbrugh & Friends
Keith Pascoe - violin 
Marja Gaynor - violin 
Simon Aspell - viola 
Ed Creedon - viola 
Christopher Marwood - cello 
Maria O’Connor - cello

Nikolai Rimsky-Korsakov - String Sextet in A major
Franz Schubert - String Quintet in C major D.956

The Vanbrugh has evolved from the work of the Vanbrugh Quartet which was RTE’s Resident Quartet from 1986 to 2013 and as Artists-in-Residence at University College, Cork from 1990 until the retirement of violinist Gregory Ellis in 2017. Over three decades the quartet gave close to three thousand concerts, presenting the chamber music repertoire to audiences throughout Ireland, Europe, the Americas, and the Far East. Recordings include more than thirty CDs.","https://www.musicinkilkenny.org/events/the-vanbrugh-friends","https://www.musicinkilkenny.org/events/the-vanbrugh-friends","","00353861777017","The Parade Tower, Kilkenny Castle","The Parade Tower Wing, Kilkenny Castle, The Parade, Kilkenny","Kilkenny","52.6500042","-7.249038","No","20","06/10/2024","06/10/2024",,,"No"
"ConTempo Countywide, Headford - Music for Michaelmas","Event","Michaelmas marks the movement into winter with shorter days and colder weather. Michaelmas was also known as the “Goose Harvest”, perhaps because geese were plump and ready to be eaten at this time – it was thought that if you ate goose on Michaelmas you wouldn’t want for anything the rest of the year.

Galway Music Residency's ConTempo Quartet will perform classical and contemporary works that contemplate the completion of harvest and the movement into winter. The concerts will be introduced with Andrea Villegas a reading of Gathering Leaves by Robert Frost.

Entry is free, all are welcome. Donations are welcome. No booking is required.

Readers are advised to check with the organiser before relying on the details published here. ","http://galwaymusicresidency.ie/newElements/events.php?s=contempo-countywide-headford",,"0035391586706","","Saint Fursa's Hall","Saint Fursa's Hall, St. Fursa's Hall, Church Rd, Headford, Galway","Galway","53.46959309999999","-9.107861799999998","Yes","","06/10/2024","06/10/2024",,,"No"
"Music in Kilkenny presents the Lumiere Quartet","Event","Lumiere Quartet:
Claire Duff - violin
Elaine Clark - violin 
Nathan Sherman - viola 
Carina Drury - cello

Mozart - String Quartet in C major K.465 Dissonance 
Caterina Schembri - Grüner Strahl  †  
Felix Mendelssohn - String Quartet in A minor Op.13 

† First performances. Commissioned by the Lumiere Quartet with funds from the Arts Council

The Lumiere Quartet is an exciting new group led by acclaimed Irish Baroque Orchestra leader Claire Duff, playing with classical bows on gut strings and offering fresh interpretations of Mozart’s Dissonance Quartet and Mendelssohn’s A minor quartet. The transition between Classicism and Romanticism as represented by these iconic works is the inspiration behind Schembri’s new quartet ‘Grüner Strahl’.","https://www.musicinkilkenny.org/events/lumiere-quartet","https://www.musicinkilkenny.org/events/lumiere-quartet","00353861777017","00353861777017","Kilkenny Castle","Kilkenny Castle, The Parade, Kilkenny","Kilkenny","52.6504632","-7.249297399999999","No","20","09/11/2024","09/11/2024",,,"No"
"Music in Kilkenny presents Spotlight Chamber Music Series","Event","Spotlight Chamber Music Series
Mairéad Hickey - violin
Diane Daly - violin
Maria Ryan - violin
Clíodhna Ryan - violin
Tríona Milne - viola 
Beth McNinch - viola
Christopher Marwood - cello
Aoife Burke - cello

György Ligeti – Baladă şi joc (Ballad and Dance) for Two Violins
Finola Merivale – The Language of Mountains is Rain: Three Miniatures for String Quartet
Felix Mendelssohn – Octet for Strings in E-Flat Major, Op. 20

This programme will feature a string duet based on Romanian folk songs by the Hungarian composer Ligeti and an evocative and exciting quartet by contemporary Corkonian composer Finola Merivale, concluding with Mendelssohn’s sparklingly exuberant and rarely-performed string octet. 

Family ticket €10 1 adult + 2 children","https://www.musicinkilkenny.org/events/spotlight-chamber-music-series","https://www.musicinkilkenny.org/events/spotlight-chamber-music-series","00353861777017","00353861777017","Thomastown Concert Hall","Thomastown Concert Hall, Station Rd, Thomastown, Kilkenny","Kilkenny","52.5253806","-7.139830699999999","No","10","03/11/2024","03/11/2024",,,"No"
"Music in Kilkenny presents Lir Quartet","Event","Lir Quartet
Siobhán Doyle - violin 
Kirsty Main - violin
 Ed Creedon - viola 
Killian White - cello

Fanny Mendelssohn - String Quartet in E flat major  
Harry O’Connor - Summer Idyll (2024) 
Johannes Brahms -  String Quartet in C minor Op. 51 No. 1 

This programme includes Fanny Mendelssohn’s 1834 string quartet which remained unpublished until 1988 but is now a core work in the quartet repertoire, a new quartet by Kerry composer Harry O’Connor, a graduate of MTU Cork School of Music, who is continuing his composition studies at Oxford and Brahms’ C minor quartet, one of the greats, its dramatic and impassioned outer movements contrasting with the sublime beauty and lyricism of the Romanze and the relaxed musings of the third movement.","https://www.musicinkilkenny.org/events/lir-quartet","https://www.musicinkilkenny.org/events/lir-quartet","00353861777017","00353861777017","Thomastown Concert Hall,","Thomastown Concert Hall, Station Rd, Thomastown, Kilkenny","Kilkenny","52.5253806","-7.139830699999999","No","20","25/10/2024","25/10/2024",,,"No"
"The Dolls House","Event","Joseph Heffernan’s exhibition The Dolls House presents a series of assemblages and objects, made during his residency in the Triskel/Sample Project Space which further develop his recent ventures into the field of expanded painting. These objects are a continuation of his pre-occupations with memory, fantasy and identity and look at childhood forms of ‘meaning making’ such as fairytales and games and considers how these are not simply abandoned but are used as models for organising and poeticising memory in later life.

Free, no booking required.

Readers are advised to check with the venue before relying on the details published here. ","https://triskelartscentre.ie/events/joseph-heffernan/",,"00353214272022","","Triskel Arts Centre","Triskel Arts Centre, Tobin St, Centre, Cork","Cork","51.8973901","-8.4763464","Yes","","28/09/2024","28/09/2024","13:10","14:00","Yes"
"Hurloween Tours at the GAA Museum","Event","‘Hurloween’ Tours are suitable for children aged between five and 12 accompanied by an adult. Tours include a visit to the Croke Park dressing rooms and a walk pitchside where our guides will teach you more about the history and skill of hurling and camogie.

The trip also includes a ‘Warriors and Hurlers Workshop’ where younger visitors will learn more about the story of Setanta, a master hurler who used his sliotar and camán to slay the hound of Chulainn and receive the new name Cú Chulainn!

Everyone on tour will have a chance to visit the GAA Museum and Interactive Games Zone, and every child on tour will receive a book telling the story of Setanta and other Irish legends – the perfect Halloween treat!","https://crokepark.ie/halloween","https://crokepark.ie/halloween","0035318658689","0035318658689","GAA Museum Croke Park","Croke Park, Jones' Rd, Drumcondra, Dublin","Dublin","53.3607478","-6.251134200000001","No","12.05","31/10/2024","31/10/2024","19:30","22:30","Yes"
"Hurloween Tours at the GAA Museum","Event","‘Hurloween’ Tours are suitable for children aged between five and 12 accompanied by an adult. Tours include a visit to the Croke Park dressing rooms and a walk pitchside where our guides will teach you more about the history and skill of hurling and camogie.

The trip also includes a ‘Warriors and Hurlers Workshop’ where younger visitors will learn more about the story of Setanta, a master hurler who used his sliotar and camán to slay the hound of Chulainn and receive the new name Cú Chulainn!

Everyone on tour will have a chance to visit the GAA Museum and Interactive Games Zone, and every child on tour will receive a book telling the story of Setanta and other Irish legends – the perfect Halloween treat!","https://crokepark.ie/halloween","https://crokepark.ie/halloween","0035318658689","0035318658689","GAA Museum Croke Park","Croke Park, Jones' Rd, Drumcondra, Dublin","Dublin","53.3607478","-6.251134200000001","No","12.05","30/10/2024","30/10/2024","19:30","22:30","Yes"
"Hurloween Tours at the GAA Museum","Event","‘Hurloween’ Tours are suitable for children aged between five and 12 accompanied by an adult. Tours include a visit to the Croke Park dressing rooms and a walk pitchside where our guides will teach you more about the history and skill of hurling and camogie.

The trip also includes a ‘Warriors and Hurlers Workshop’ where younger visitors will learn more about the story of Setanta, a master hurler who used his sliotar and camán to slay the hound of Chulainn and receive the new name Cú Chulainn!

Everyone on tour will have a chance to visit the GAA Museum and Interactive Games Zone, and every child on tour will receive a book telling the story of Setanta and other Irish legends – the perfect Halloween treat!","https://crokepark.ie/halloween","https://crokepark.ie/halloween","0035318658689","0035318658689","GAA Museum Croke Park","Croke Park, Jones' Rd, Drumcondra, Dublin","Dublin","53.3607478","-6.251134200000001","No","12.05","29/10/2024","29/10/2024","19:30","22:30","Yes"
"The Tumbling Paddies","Event","With their catchy original songs and distinctive take on well known cover songs, they have created their own unique Trad/Pop sound that any music lover would aspire to listen to. The Tumbling Paddies are making tremendous waves across the Irish music scene and their dynamic live shows are certainly not to missed! 

The band consists of: Lead vocals/ Tin whistle: Gareth Maguire Banjo : Ciaran Owens Guitarist: Lee Jones Accordion : Martin Treacy Keyboard : Oisín Mc Manus Drummer : John Mc Cann.

Readers are advised to check with the venue before relying on the details published here. ","https://www.inec.ie/gigs/the-tumbling-paddies/","https://www.ticketmaster.ie/the-tumbling-paddies-co-kerry-22-12-2024/event/18006092B6616C1A?_ga=2.160477885.1491046939.1727423796-1426273780.1727423796","00353646671555","00353646671555","Gleneagle INEC Arena","Gleneagle INEC Arena, Muckross Rd, Poulnamuck, Killarney, Kerry","Kerry","52.04446599999999","-9.502486","No","25","22/12/2024","22/12/2024",,,"No"
"Fake Friends","Event","Fresh from the release of their latest single 'Better' which is massing up airplay all over Ireland, the band will take to the stage for a special one-off performance with special guests this Christmas.

Readers are advised to check with the venue before relying on the details published here. ","https://www.inec.ie/gigs/fake-friends/","https://www.ticketmaster.ie/fake-friends-co-kerry-22-12-2024/event/1800613188AB0FB4?_ga=2.255260296.1012080432.1727423371-201518726.1727423370","00353646671555","00353646671555","Gleneagle INEC Arena","Gleneagle INEC Arena, Muckross Rd, Poulnamuck, Killarney, Kerry","Kerry","52.04446599999999","-9.502486","No","20","22/12/2024","22/12/2024",,,"No"
"Jarlath Regan: 'In Bits'","Event","In a world of relentlessly bleak news and constant negativity, Jarlath Regan’s new show invites us to take a break from it all and make space for laughter. Patrick Kielty described it as like watching “a master at work”. Audiences all over the world agreed. 

In 2023 his feel-good Yer Man show took the country by storm Jarlath says, “In Bits is a show I’ve been working on for a few years. It’s by far the funniest collections of bits I’ve ever written. What can people expect? A brand-new hour of standup designed to make every single member of your family laugh. If you’ve seen my stuff on Instagram, you’ll know what I mean.”

Readers are advised to check with the venue before relying on the details published here. ","https://www.inec.ie/gigs/jarlath-regan-in-bits/","https://www.ticketmaster.ie/jarlath-regan-in-bits-co-kerry-21-12-2024/event/180060DAD1A685D5?_ga=2.240190659.1943881025.1727422834-2142967191.1727422834","00353646671555","00353646671555","Gleneagle INEC Arena","Gleneagle INEC Arena, Muckross Rd, Poulnamuck, Killarney, Kerry","Kerry","52.04446599999999","-9.502486","No","30","21/12/2024","21/12/2024",,,"No"
"Cathedral Night Tours","Event","For a limited time only they invite you to embark on a hauntingly beautiful journey through the heart of Dublin’s rich history with their Guided Night Tours of St. Patrick’s Cathedral.

Experience the spine-tingling thrill of exploring this architectural marvel in complete darkness, with only the echo of your footsteps and the distant chiming of bells. Discover the history and legends that shroud the cathedral as our knowledgeable guides unveil tales of centuries past.

Only available every Tuesday Evening in November.

Readers are advised to check with the venue before relying on the details published here. ","https://www.stpatrickscathedral.ie/event/cathedral-night-tours-5th-nov/","https://www.stpatrickscathedral.ie/events/","003534539472","003534539472","St Patrick's Cathedral","St Patrick's Cathedral, St Patrick's Close, Dublin","Dublin","53.33951539999999","-6.2714767","No","18","19/11/2024","19/11/2024","13:10","14:00","Yes"
"Dublin Brick Con 3","Event","The event will have many different LEGO based attractions such as custom models on display, brick pits,
workshops, competitions, minifigure hunt, colouring area, food stalls, vendors and special guest meet &
greets.

Some of the custom models on display will include famous Irish landmarks, pop culture, sci-fi and a range of
other interests. The event has proven that attendees will travel from all corners of the country as well as
internationally which will support tourism in the region. They are expecting an attendance of circa 5,000 over
the weekend.

Readers are advised to check with the organiser before relying on the details published here. ","https://www.facebook.com/dublinbrickcon","https://www.eventbrite.ie/e/dublin-brick-con-3-tickets-767530172407?aff=oddtdtcreator&fbclid=IwY2xjawFhC2JleHRuA2FlbQIxMAABHcM10zBS648CFynVa7jxedZcExFFNEtFWmUck0BKB-bk9BEyfmvG624b-Q_aem_Ue2XWYyWALVzYxdrgSBqBw","00353858189500","","National Basketball Arena","National Basketball Arena, Tymon Ln, Castletymon Road, Tymon North, Dublin","Dublin","53.2924218","-6.334414799999999","No","13","13/10/2024","13/10/2024","13:10","14:00","Yes"
"Dublin Brick Con 3","Event","The event will have many different LEGO based attractions such as custom models on display, brick pits,
workshops, competitions, minifigure hunt, colouring area, food stalls, vendors and special guest meet &
greets.

Some of the custom models on display will include famous Irish landmarks, pop culture, sci-fi and a range of
other interests. The event has proven that attendees will travel from all corners of the country as well as
internationally which will support tourism in the region. They are expecting an attendance of circa 5,000 over
the weekend.

Readers are advised to check with the organiser before relying on the details published here. ","https://www.facebook.com/dublinbrickcon","https://www.eventbrite.ie/e/dublin-brick-con-3-tickets-767530172407?aff=oddtdtcreator&fbclid=IwY2xjawFhC2JleHRuA2FlbQIxMAABHcM10zBS648CFynVa7jxedZcExFFNEtFWmUck0BKB-bk9BEyfmvG624b-Q_aem_Ue2XWYyWALVzYxdrgSBqBw","00353858189500","","National Basketball Arena","National Basketball Arena, Tymon Ln, Castletymon Road, Tymon North, Dublin","Dublin","53.2924218","-6.334414799999999","No","13","12/10/2024","12/10/2024","13:10","14:00","Yes"
"The Dolls House","Event","Joseph Heffernan’s exhibition The Dolls House presents a series of assemblages and objects, made during his residency in the Triskel/Sample Project Space which further develop his recent ventures into the field of expanded painting. These objects are a continuation of his pre-occupations with memory, fantasy and identity and look at childhood forms of ‘meaning making’ such as fairytales and games and considers how these are not simply abandoned but are used as models for organising and poeticising memory in later life.

Free, no booking required.

Readers are advised to check with the venue before relying on the details published here. ","https://triskelartscentre.ie/events/joseph-heffernan/",,"00353214272022","","Triskel Arts Centre","Triskel Arts Centre, Tobin St, Centre, Cork","Cork","51.8973901","-8.4763464","Yes","","06/10/2024","06/10/2024","13:10","14:00","Yes"
"Cathedral Night Tours","Event","For a limited time only they invite you to embark on a hauntingly beautiful journey through the heart of Dublin’s rich history with their Guided Night Tours of St. Patrick’s Cathedral.

Experience the spine-tingling thrill of exploring this architectural marvel in complete darkness, with only the echo of your footsteps and the distant chiming of bells. Discover the history and legends that shroud the cathedral as our knowledgeable guides unveil tales of centuries past.

Only available every Tuesday Evening in November.

Readers are advised to check with the venue before relying on the details published here. ","https://www.stpatrickscathedral.ie/event/cathedral-night-tours-5th-nov/","https://www.stpatrickscathedral.ie/events/","003534539472","003534539472","St Patrick's Cathedral","St Patrick's Cathedral, St Patrick's Close, Dublin","Dublin","53.33951539999999","-6.2714767","No","18","12/11/2024","12/11/2024","13:10","14:00","Yes"
"Cathedral Night Tours","Event","For a limited time only they invite you to embark on a hauntingly beautiful journey through the heart of Dublin’s rich history with their Guided Night Tours of St. Patrick’s Cathedral.

Experience the spine-tingling thrill of exploring this architectural marvel in complete darkness, with only the echo of your footsteps and the distant chiming of bells. Discover the history and legends that shroud the cathedral as our knowledgeable guides unveil tales of centuries past.

Only available every Tuesday Evening in November.

Readers are advised to check with the venue before relying on the details published here. ","https://www.stpatrickscathedral.ie/event/cathedral-night-tours-5th-nov/","https://www.stpatrickscathedral.ie/events/","003534539472","003534539472","St Patrick's Cathedral","St Patrick's Cathedral, St Patrick's Close, Dublin","Dublin","53.33951539999999","-6.2714767","No","18","05/11/2024","05/11/2024","13:10","14:00","Yes"
"Swift Festival: Cathedral Night Tour","Event","For one night only they invite you to embark on a hauntingly beautiful journey through the heart of Dublin’s rich history with our Guided Night Tours of St. Patrick’s Cathedral.

Experience the spine-tingling thrill of exploring this architectural marvel in complete darkness, with only the echo of your footsteps and the distant chiming of bells. Discover the history and legends that shroud the cathedral as our knowledgeable guides unveil tales of centuries past.

This night tour is dedicated to the history of their former Dean and famous author, Jonathan Swift, and is a must visit for lovers of literature and history alike.

Readers are advised to check with the venue before relying on the details published here. ","https://www.stpatrickscathedral.ie/event/swift-festival-cathedral-night-tours-26th-nov/","https://www.stpatrickscathedral.ie/events/","003534539472","003534539472","St Patrick's Cathedral","St Patrick's Cathedral, St Patrick's Close, Dublin","Dublin","53.33951539999999","-6.2714767","No","18","26/11/2024","26/11/2024",,,"No"
